40.000000,1.007110,0.105666,0.671166,0.670357,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.007550,0.110066,0.670467,0.650640,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.008010,0.114284,0.670122,0.631561,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.008560,0.119094,0.669951,0.611159,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.009170,0.124610,0.670872,0.590558,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.009850,0.129958,0.666025,0.569933,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.010610,0.135402,0.658550,0.549293,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.011460,0.141218,0.649157,0.528713,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.012410,0.147240,0.636397,0.508201,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.013480,0.153722,0.623526,0.487637,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.014710,0.160745,0.610138,0.467105,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.016100,0.168517,0.594769,0.446581,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.017700,0.177023,0.578837,0.426214,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.019530,0.186371,0.562402,0.405992,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.021660,0.196708,0.544321,0.385720,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.024170,0.208069,0.524655,0.365414,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.027160,0.220562,0.503580,0.345067,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.030730,0.234462,0.481454,0.324748,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.035050,0.250011,0.458206,0.304484,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.040350,0.267612,0.434249,0.284219,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.046960,0.287895,0.409353,0.263985,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.055370,0.311475,0.383368,0.243738,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.066300,0.339210,0.356298,0.223468,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.080850,0.372351,0.328429,0.203229,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.100920,0.412395,0.299623,0.182969,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.129650,0.461159,0.269954,0.162752,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.173160,0.521522,0.239511,0.142535,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.244080,0.597132,0.208249,0.122336,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.376130,0.694314,0.175943,0.101823,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,1.666250,0.816593,0.143278,0.081485,1136.000000,0.000000,1.339930,51.000000,36.000000
40.000000,2.552440,0.948430,0.109256,0.061746,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.011880,0.119357,0.476406,0.908781,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.012570,0.124536,0.496194,0.883789,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.013310,0.130617,0.521810,0.858928,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.014130,0.136899,0.543800,0.833939,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.015020,0.143140,0.561674,0.808984,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.015990,0.150231,0.581481,0.784279,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.017070,0.157383,0.597053,0.759358,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.018260,0.164867,0.608366,0.734346,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.019590,0.172691,0.618286,0.709305,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.021060,0.181997,0.630711,0.684436,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.022560,0.190870,0.639595,0.661620,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.024420,0.200167,0.651868,0.636307,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.026560,0.211573,0.663641,0.610519,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.029010,0.222520,0.663943,0.584611,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.031810,0.234007,0.659095,0.558759,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.035020,0.246021,0.650662,0.533041,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.038740,0.258945,0.637951,0.507413,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.043090,0.273041,0.623154,0.481735,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.048190,0.288648,0.608163,0.456241,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.054200,0.305954,0.591012,0.430975,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.061420,0.325458,0.571284,0.405727,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.070240,0.347116,0.548781,0.380386,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.081150,0.371298,0.523935,0.355035,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.094810,0.398567,0.496992,0.329772,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.112330,0.429901,0.468240,0.304488,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.135280,0.466511,0.437856,0.279269,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.166340,0.509479,0.405566,0.254023,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.209890,0.560508,0.371797,0.228809,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.273880,0.621360,0.336674,0.203656,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.374290,0.693124,0.300020,0.178550,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.547530,0.776985,0.262124,0.153489,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,1.908200,0.875328,0.222358,0.127825,1136.000000,0.000000,1.339930,51.000000,36.000000
70.000000,2.797120,0.965585,0.178858,0.103712,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.057460,0.264031,0.473048,0.897753,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.061660,0.277883,0.503104,0.867769,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.066290,0.292562,0.532082,0.838076,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.071430,0.308902,0.561198,0.808593,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.077330,0.326339,0.588997,0.778482,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.083910,0.344346,0.608770,0.748776,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.091400,0.363606,0.625093,0.718980,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.098750,0.382633,0.636713,0.693195,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.108770,0.404826,0.661186,0.662398,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.120660,0.430557,0.684653,0.631043,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.134590,0.456085,0.693482,0.599846,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.151070,0.481842,0.689417,0.568800,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.170700,0.508826,0.679385,0.537991,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.194500,0.537564,0.664463,0.507253,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.223600,0.568978,0.648242,0.476766,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.259690,0.604124,0.627992,0.446550,1136.000000,0.000000,1.339930,51.000000,36.000000
150.000000,1.305810,0.642360,0.603275,0.416313,1136.000000,0.000000,1.339930,51.000000,36.000000
