0.084886
0.023246
0.0087956
0.0079404
0.0023096
9.9075e-4
7.1277e-4
0.0010428
1.0336e-4
4.3651e-4
2.1284e-4
7.1241e-5
8.1455e-5
9.7343e-5
5.132e-5
8.206e-5
6.0928e-5
2.9914e-5
4.0255e-5
5.5997e-5
3.3023e-5
5.9836e-5
1.8474e-5
3.5715e-5
1.2275e-5
1.8349e-5
5.7584e-6
1.6165e-5
2.9318e-5
3.6028e-5
4.5134e-5
1.733e-5
2.1146e-5
4.4592e-6
2.4529e-6
8.3273e-6
1.437e-5
8.2116e-6
1.2956e-5
1.7728e-6
6.1826e-6
3.4194e-6
3.8015e-6
3.1034e-6
6.2464e-6
4.7944e-6
6.0355e-7
3.4553e-6
3.1443e-6
3.195e-6
2.1387e-6
4.4643e-6
1.4501e-6
2.7738e-6
1.716e-6
5.174e-8
1.7925e-6
1.4201e-6
1.6719e-6
1.1883e-6
2.9988e-6
1.3313e-6
1.5194e-6
1.8136e-6
4.4786e-7
2.9529e-6
9.0678e-7
2.6115e-6
5.9967e-7
1.3968e-6
6.888e-7
2.3163e-6
1.4826e-6
2.8881e-6
8.7798e-7
2.1914e-6
5.9621e-7
1.3158e-6
2.1347e-6
1.0494e-6
1.8797e-6
1.7561e-6
8.7512e-7
1.0865e-6
9.7261e-7
1.7616e-6
1.2273e-6
1.2532e-6
1.4919e-6
9.2983e-7
4.2091e-7
7.104e-7
1.0859e-6
2.2337e-6
7.7948e-7
1.4165e-6
7.7575e-7
1.5004e-6
1.4109e-6
2.5061e-6
1.5348e-6
3.086e-6
1.0176e-6
2.2532e-6
2.6903e-6
9.767e-7
3.672e-6
1.3218e-6
3.2205e-6
1.7517e-6
1.6272e-6
1.8504e-6
2.8519e-6
1.1023e-6
3.6265e-6
1.1872e-6
2.9858e-6
2.3438e-6
1.8711e-6
3.0319e-6
2.7952e-6
