6.13333E00,5.38200E-02
6.16667E00,5.42700E-02
6.20000E00,5.46700E-02
6.23333E00,5.49600E-02
6.26667E00,5.51600E-02
6.30000E00,5.53000E-02
6.33333E00,5.54100E-02
6.36667E00,5.54800E-02
6.40000E00,5.55200E-02
6.43333E00,5.55100E-02
6.46667E00,5.54300E-02
6.50000E00,5.53100E-02
6.53333E00,5.51700E-02
6.56667E00,5.50300E-02
6.60000E00,5.49200E-02
6.63333E00,5.48200E-02
6.66667E00,5.47200E-02
6.70000E00,5.45900E-02
6.73333E00,5.44200E-02
6.76667E00,5.42300E-02
6.80000E00,5.40600E-02
6.83333E00,5.38800E-02
6.86667E00,5.36800E-02
6.90000E00,5.34400E-02
6.93333E00,5.31100E-02
6.96667E00,5.27200E-02
7.00000E00,5.22500E-02
7.03333E00,5.17100E-02
7.06667E00,5.11200E-02
7.10000E00,5.04600E-02
7.13333E00,4.97500E-02
7.16667E00,4.89900E-02
7.20000E00,4.81800E-02
7.23333E00,4.73000E-02
7.26667E00,4.63400E-02
7.30000E00,4.53100E-02
7.33333E00,4.42200E-02
7.36667E00,4.31000E-02
7.40000E00,4.19600E-02
7.43333E00,4.08000E-02
7.46667E00,3.96200E-02
7.50000E00,3.84000E-02
7.53333E00,3.71300E-02
7.56667E00,3.58500E-02
7.60000E00,3.45800E-02
7.63333E00,3.33500E-02
7.66667E00,3.22000E-02
7.70000E00,3.11700E-02
7.73333E00,3.03500E-02
7.76667E00,2.97400E-02
7.80000E00,2.91600E-02
7.83333E00,2.86500E-02
7.86667E00,2.81200E-02
7.90000E00,2.75300E-02
7.93333E00,2.75000E-02
7.96667E00,2.75300E-02
8.00000E00,2.79500E-02
